Source,Target,Weight
6281,6360,1
930,2,1
5179,4984,1
3526,1544,1
3526,777,1
4070,5307,1
4070,4040,1
4070,777,1
7343,7766,1
6014,6986,1
6014,6488,1
6014,5487,1
3892,6942,1
3892,5253,1
3892,5198,1
3892,1621,1
3239,5285,1
3239,1621,1
3239,777,1
1784,5390,1
1784,5388,1
1784,5307,1
1784,1621,1
1784,777,1
2732,5705,1
2732,2464,1
2732,1596,1
2732,777,1
7659,7669,1
7659,2,1
6229,353,1
6229,346,1
2482,7095,1
2482,2465,1
2482,407,1
2482,2,1
2724,3069,1
3171,1870,1
3171,777,1
3853,5307,1
3853,3429,1
5888,777,1
5888,2,1
3809,5855,1
3809,3251,1
3809,3087,1
3813,7352,1
3813,5623,1
3813,3047,1
3788,3313,1
3788,3047,1
3788,1329,1
3788,346,1
3788,2,1
3616,6547,1
3616,6189,1
3616,3047,1
2617,6547,1
2617,5156,1
2617,3367,1
2617,3047,1
2617,777,1
2617,346,1
2617,24,1
5094,5702,1
5094,2367,1
5094,777,1
3446,1688,1
3446,1654,1
5130,6284,1
5130,5570,1
5130,5175,1
1449,6387,1
1449,1415,1
1449,1360,1
1449,346,1
6897,7184,1
5464,5307,1
3537,2929,1
3537,900,1
3988,2410,1
4444,6984,1
4444,2439,1
885,8143,1
885,5855,1
885,3702,1
885,407,1
1883,5429,1
1883,1850,1
1883,917,1
1883,777,1
1883,346,1
3545,2285,1
2531,2285,1
5610,346,1
5610,2,1
4876,7763,1
4876,5388,1
4876,4595,1
4876,777,1
4876,2,1
4818,5202,1
4818,5143,1
4818,4595,1
4818,4584,1
4818,1889,1
4818,777,1
4818,2,1
4004,1563,1
4004,487,1
2256,3399,1
2256,3149,1
2256,2763,1
2256,346,1
2054,5570,1
2054,352,1
2054,334,1
2054,195,1
1318,6133,1
1318,5784,1
1318,1404,1
1318,789,1
2412,7710,1
2412,1330,1
2412,777,1
2412,346,1
1433,2002,1
1433,1415,1
1433,1330,1
1433,92,1
1433,2,1
719,6441,1
719,5307,1
719,5013,1
719,1348,1
719,1330,1
719,777,1
719,346,1
2227,1218,1
5845,3886,1
5845,407,1
3574,6360,1
3574,900,1
3574,777,1
3574,346,1
2813,2367,1
2813,900,1
1766,900,1
1766,532,1
2666,7917,1
2666,6387,1
2666,5570,1
2666,5156,1
2666,5013,1
2666,777,1
2666,743,1
1536,5451,1
1536,5420,1
1536,5307,1
1536,777,1
1536,743,1
5482,6466,1
5482,6262,1
5482,5488,1
5482,5307,1
5482,2,1
123,487,1
123,346,1
123,195,1
123,161,1
123,147,1
123,114,1
123,16,1
123,2,1
1789,1963,1
1789,777,1
1789,346,1
841,6488,1
841,5403,1
841,1031,1
841,24,1
491,487,1
6579,6950,1
349,777,1
5689,7872,1
5689,6146,1
6618,6683,1
6618,2,1
4562,7545,1
4562,6455,1
4562,5354,1
4562,5307,1
4562,2,1
3502,8211,1
3502,6528,1
3502,1727,1
3502,346,1
3502,2,1
2081,6792,1
2081,1727,1
2081,777,1
2081,2,1
2502,5571,1
2502,2104,1
2502,2,1
1194,8263,1
1194,7911,1
1194,7646,1
1194,7608,1
1194,6975,1
1194,6048,1
1194,5961,1
1194,5084,1
1194,4964,1
1194,4378,1
1194,4042,1
1194,3983,1
1194,3973,1
1194,2825,1
1194,2648,1
1194,1337,1
1194,1221,1
1194,955,1
1194,348,1
1194,2,1
3103,5051,1
3103,3576,1
3647,5623,1
3647,5051,1
3647,3822,1
3647,3546,1
3647,2008,1
6247,8056,1
6247,7318,1
6247,2,1
4852,8161,1
4852,6984,1
4852,4632,1
4852,777,1
3967,5187,1
3967,4632,1
3967,2002,1
3967,2,1
7847,8143,1
4035,7867,1
4035,7200,1
4035,6587,1
4035,6528,1
4035,6281,1
4035,6215,1
4035,4091,1
4035,532,1
3929,8251,1
3929,2349,1
4235,6448,1
4235,3924,1
6071,7479,1
6071,7402,1
6071,6193,1
6071,6147,1
6071,5699,1
6071,2,1
5022,6599,1
5022,5451,1
5022,5202,1
5022,1889,1
5022,777,1
5022,610,1
5022,2,1
4864,1889,1
4863,1889,1
4863,346,1
4862,7101,1
4862,4274,1
4862,1889,1
4862,346,1
4862,2,1
4648,5409,1
4648,1889,1
4648,777,1
2515,6258,1
2515,6225,1
2515,5307,1
2515,3211,1
2515,353,1
2499,6434,1
2499,3211,1
2499,2828,1
2499,1697,1
2499,619,1
5684,5985,1
1638,2560,1
1638,1644,1
1638,777,1
1638,487,1
1691,1680,1
1691,2,1
659,8056,1
659,777,1
659,487,1
659,483,1
659,346,1
6498,2,1
4174,2475,1
4174,777,1
6044,6378,1
6421,7669,1
6421,2,1
3087,7381,1
3087,5739,1
3087,2,1
5605,5838,1
5605,777,1
6811,7391,1
7427,7766,1
6077,6284,1
6077,5946,1
6077,3357,1
6077,2546,1
4955,5187,1
4955,777,1
4955,2,1
4799,7694,1
4740,777,1
4740,610,1
4361,5702,1
4361,5073,1
4361,777,1
4361,172,1
4277,346,1
3310,5073,1
3310,4274,1
3310,777,1
3310,2,1
2683,7547,1
1011,24,1
1011,2,1
210,445,1
210,400,1
210,346,1
210,2,1
198,346,1
198,2,1
5581,6325,1
5581,777,1
6162,7984,1
6162,7982,1
6162,777,1
4013,1476,1
258,1476,1
258,314,1
258,2,1
3298,7402,1
3298,5307,1
3298,3675,1
3298,2498,1
3298,346,1
3243,5282,1
3243,5175,1
3243,2498,1
5995,5702,1
5995,2,1
3456,5436,1
3456,3481,1
4924,5051,1
3415,5307,1
3415,5175,1
3415,4041,1
3415,2367,1
3415,777,1
807,715,1
943,777,1
943,673,1
626,6387,1
626,6043,1
626,673,1
874,6739,1
874,6387,1
874,6275,1
874,5570,1
874,5307,1
874,619,1
874,556,1
874,532,1
3774,7420,1
3774,5531,1
3774,1521,1
3774,346,1
3774,21,1
5662,777,1
5662,2,1
2651,6744,1
2651,2380,1
2651,346,1
2651,21,1
3088,2008,1
1821,6942,1
1821,6860,1
1821,6607,1
1821,6492,1
1821,6250,1
1821,5461,1
1821,5388,1
1821,5241,1
1821,2008,1
1821,2002,1
3246,7332,1
3246,6683,1
3246,5404,1
3246,5307,1
3246,5226,1
3246,5147,1
3246,3357,1
3246,2413,1
3246,777,1
3246,2,1
7294,4173,1
4282,1530,1
2218,6387,1
2218,2198,1
1654,6739,1
1654,5631,1
1654,5307,1
1654,3446,1
1654,2883,1
3757,5425,1
3757,3504,1
6669,6636,1
5775,2027,1
4634,6739,1
4634,5981,1
4634,5571,1
4634,4736,1
4634,3514,1
4634,346,1
5716,2,1
7386,8298,1
2028,7785,1
2028,1297,1
2518,7559,1
2518,2111,1
2518,2027,1
2518,1548,1
1801,1702,1
1671,7760,1
1671,7605,1
1671,6325,1
1671,5307,1
1671,5060,1
1671,3886,1
1671,1618,1
1671,777,1
1671,577,1
1671,2,1
6060,4964,1
4583,4584,1
4583,2,1
7728,7984,1
7107,7381,1
7007,4173,1
6929,7616,1
6929,6984,1
6929,2,1
3471,6032,1
3471,5375,1
3471,5307,1
3471,2960,1
3471,346,1
3184,5307,1
3184,5175,1
3184,2960,1
3184,777,1
3120,6360,1
3120,6261,1
3120,5307,1
3120,4859,1
3120,2960,1
3120,777,1
3120,112,1
4242,7170,1
4242,5702,1
4242,4173,1
4242,1514,1
2747,6950,1
2747,5623,1
2747,1514,1
5976,6599,1
5976,777,1
4617,5607,1
4617,4619,1
4617,346,1
5147,6739,1
5147,2,1
2884,4443,1
2884,3241,1
2884,777,1
6159,6115,1
1118,7236,1
1118,3769,1
1118,777,1
1118,2,1
5390,8013,1
5390,777,1
3313,6901,1
3313,3788,1
3367,2617,1
3367,777,1
1850,5570,1
1850,1886,1
1850,1883,1
1850,777,1
1850,407,1
7763,7764,1
789,1318,1
1348,5699,1
1348,5488,1
1348,5423,1
1348,3675,1
1348,719,1
114,445,1
114,420,1
114,346,1
114,253,1
114,123,1
114,79,1
114,2,1
6975,8167,1
5961,6739,1
5084,7695,1
5084,5936,1
5084,5175,1
5084,2,1
4378,7391,1
4378,5013,1
4378,4173,1
4042,5307,1
3983,7365,1
3983,777,1
955,5341,1
348,6687,1
348,2,1
3822,6218,1
3822,5461,1
3822,3647,1
6147,8013,1
6147,777,1
6147,2,1
5409,7756,1
5409,5314,1
5409,238,1
2828,2499,1
5739,3087,1
5739,777,1
314,474,1
314,445,1
314,400,1
314,394,1
314,369,1
314,258,1
314,2,1
5226,5436,1
5226,353,1
1886,7857,1
1886,6935,1
1886,6398,1
1886,5404,1
1886,1850,1
5314,5241,1
5314,777,1
